sender_id,receiver_id,interact_type,time,weight
文003,环062,@提及,2025-11-12 04:16:29.902093,5
人068,人082,私聊,2025-11-08 22:23:29.902093,2
人039,文017,文件分享,2025-11-08 11:28:29.902093,4
文057,环003,文件分享,2025-10-22 05:32:29.902093,2
文003,人012,文件分享,2025-11-09 18:43:29.902093,1
环035,,群聊发言,2025-11-13 04:33:29.902093,3
环067,文001,群聊发言,2025-10-31 10:09:29.902093,2
人053,文055,私聊,2025-11-08 08:12:29.902093,1
人053,文055,私聊,2025-11-08 08:12:29.902093,1
文091,文099,私聊,2025-11-04 19:36:29.902093,2
文077,文002,群聊发言,2025-10-31 03:00:29.902093,3
人022,人018,群聊发言,2025-11-11 07:14:29.902093,3
环049,文012,群聊发言,2025-10-28 12:17:29.902093,4
环035,人040,私聊,2025-10-30 02:43:29.902093,5
环035,人040,私聊,2025-10-30 02:43:29.902093,5
文050,环065,文件分享,2025-10-26 00:19:29.902093,4
环020,人015,私聊,2025-11-12 19:43:29.902093,1
人022,环051,群聊发言,2025-11-12 00:48:29.902093,5
环074,人094,@提及,2025-11-13 16:42:29.902093,1
环086,人003,群聊发言,2025-10-28 14:57:29.902093,4
环086,人003,群聊发言,2025-10-28 14:57:29.902093,4
人087,文070,@提及,2025-11-05 11:11:29.902093,1
文086,文002,私聊,2025-10-29 00:12:29.902093,5
文036,文076,群聊发言,2025-11-13 11:25:29.902093,1
文015,人048,私聊,2025-10-19 04:46:29.902093,2
文011,文068,群聊发言,2025-11-11 19:23:29.902093,2
人090,环050,@提及,2025-11-04 19:23:29.902093,3
文041,人083,私聊,2025-10-22 07:45:29.902093,4
环050,环004,@提及,2025-11-01 00:36:29.902093,2
环076,环100,私聊,2025-11-12 08:59:29.902093,1
环042,文009,文件分享,2025-11-07 01:20:29.902093,2
文042,人069,@提及,2025-10-22 06:30:29.902093,3
文042,人069,@提及,2025-10-22 06:30:29.902093,3
文034,文099,群聊发言,2025-10-21 03:06:29.902093,1
文039,文055,文件分享,2025-11-09 02:40:29.902093,1
人089,文068,私聊,2025-10-31 19:52:29.902093,4
人089,文068,私聊,2025-10-31 19:52:29.902093,4
人084,环035,@提及,2025-11-05 21:34:29.902093,5
人054,文016,@提及,2025-10-19 01:26:29.902093,1
文092,人012,群聊发言,2025-10-21 15:26:29.902093,5
文092,人012,群聊发言,2025-10-21 15:26:29.902093,5
人035,人047,私聊,2025-10-21 03:03:29.902093,5
人086,文090,群聊发言,2025-10-22 11:16:29.902093,4
文089,环045,群聊发言,2025-11-16 13:03:29.902093,1
人048,文068,@提及,2025-11-15 21:14:29.902093,2
文013,环068,私聊,2025-10-31 13:37:29.902093,1
人099,环034,群聊发言,2025-11-07 16:01:29.902093,4
环020,人027,私聊,2025-10-28 04:11:29.902093,1
环020,人027,私聊,2025-10-28 04:11:29.902093,1
环053,人020,群聊发言,2025-10-21 16:32:29.902093,3
文097,文062,文件分享,2025-11-11 15:49:29.902093,1
环014,人027,私聊,2025-11-11 14:40:29.902093,1
环014,人027,私聊,2025-11-11 14:40:29.902093,1
环071,人018,文件分享,2025-10-23 06:40:29.902093,4
文069,人073,群聊发言,2025-11-13 02:45:29.902093,1
人070,人089,群聊发言,2025-10-24 14:54:29.902093,3
人075,人003,私聊,2025-11-12 08:05:29.902093,4
人046,人057,@提及,2025-10-23 16:54:29.902093,2
环027,文019,私聊,2025-11-07 23:04:29.902093,4
环047,环062,文件分享,2025-11-09 08:58:29.902093,1
环001,,群聊发言,2025-10-24 15:54:29.902093,1
环006,文001,群聊发言,2025-10-25 01:47:29.902093,1
环060,文061,私聊,2025-11-01 18:37:29.902093,5
环029,环016,群聊发言,2025-10-27 01:05:29.902093,3
环029,人030,群聊发言,2025-10-25 22:57:29.902093,2
环045,文020,@提及,2025-11-12 23:26:29.902093,1
人070,文060,@提及,2025-10-23 21:03:29.902093,4
文003,环049,@提及,2025-11-14 00:49:29.902093,4
人051,环069,@提及,2025-10-24 18:59:29.902093,5
文033,文023,私聊,2025-10-22 01:30:29.902093,2
文093,文089,@提及,2025-10-27 17:26:29.902093,1
人079,环029,群聊发言,2025-10-20 02:18:29.902093,5
人050,环010,群聊发言,2025-10-20 17:34:29.902093,1
人081,文023,群聊发言,2025-11-13 21:44:29.902093,4
环040,环072,群聊发言,2025-10-27 20:18:29.902093,3
人098,环074,@提及,2025-11-07 20:22:29.902093,2
人079,人095,@提及,2025-11-06 20:50:29.902093,4
环043,文089,@提及,2025-10-27 07:30:29.902093,1
文085,人092,文件分享,2025-11-11 16:43:29.902093,3
文076,环065,群聊发言,2025-11-03 16:42:29.902093,4
人085,文061,群聊发言,2025-10-24 07:37:29.902093,5
环083,环058,群聊发言,2025-11-01 00:22:29.902093,5
文048,环043,@提及,2025-10-25 13:46:29.902093,1
人077,人003,@提及,2025-10-27 10:58:29.902093,2
人091,人051,群聊发言,2025-11-14 16:35:29.902093,5
文017,文013,群聊发言,2025-11-10 09:16:29.902093,1
文064,文031,@提及,2025-10-30 13:09:29.902093,1
环009,环012,群聊发言,2025-11-04 02:56:29.902093,3
环009,环012,群聊发言,2025-11-04 02:56:29.902093,3
人070,,私聊,2025-11-02 11:00:29.902093,3
文080,文083,群聊发言,2025-10-19 08:15:29.902093,4
文080,,群聊发言,2025-10-19 08:15:29.902093,4
环007,,@提及,2025-11-17 05:56:29.902093,5
环070,环038,群聊发言,2025-10-31 03:07:29.902093,1
环070,环038,群聊发言,2025-10-31 03:07:29.902093,1
环012,环074,群聊发言,2025-11-08 19:46:29.902093,5
环002,文020,群聊发言,2025-11-02 07:02:29.902093,2
环071,环042,@提及,2025-10-20 02:39:29.902093,1
人011,环008,群聊发言,2025-11-13 22:54:29.902093,3
文047,环073,@提及,2025-10-21 21:11:29.902093,2
人092,环049,@提及,2025-11-09 00:34:29.902093,1
环047,环018,群聊发言,2025-10-27 09:22:29.902093,5
环003,人054,群聊发言,2025-11-10 00:56:29.902093,2
环071,环078,私聊,2025-11-10 21:33:29.902093,1
环039,环092,@提及,2025-10-24 00:32:29.902093,5
人049,文049,群聊发言,2025-11-06 07:04:29.902093,5
环008,文096,文件分享,2025-11-08 00:17:29.902093,5
环045,文008,@提及,2025-11-01 17:48:29.902093,5
人008,环094,@提及,2025-10-30 02:03:29.902093,4
环063,文048,私聊,2025-11-08 14:33:29.902093,5
文099,文095,私聊,2025-11-09 12:41:29.902093,3
文043,文046,@提及,2025-11-07 00:05:29.902093,1
环005,,私聊,2025-11-15 07:48:29.902093,2
文083,环096,@提及,2025-11-12 07:06:29.902093,3
人021,文077,私聊,2025-11-15 01:13:29.902093,1
人017,文047,@提及,2025-10-28 12:24:29.902093,3
环037,文018,@提及,2025-11-10 22:26:29.902093,4
人081,文016,文件分享,2025-11-09 03:17:29.902093,2
人086,环015,群聊发言,2025-11-06 11:30:29.902093,1
文085,环009,群聊发言,2025-11-12 14:16:29.902093,3
文085,环009,群聊发言,2025-11-12 14:16:29.902093,3
人067,环072,私聊,2025-10-31 07:28:29.902093,4
环022,人027,@提及,2025-11-01 19:57:29.902093,1
环073,人023,@提及,2025-10-20 21:55:29.902093,1
人062,文068,私聊,2025-10-31 05:06:29.902093,4
文040,文096,私聊,2025-11-05 06:25:29.902093,5
文056,环027,@提及,2025-11-06 06:17:29.902093,1
文072,环031,私聊,2025-10-28 13:07:29.902093,4
人077,文048,私聊,2025-10-18 22:19:29.902093,2
人077,文048,私聊,2025-10-18 22:19:29.902093,2
文086,人055,群聊发言,2025-10-18 22:10:29.902093,3
人087,环016,文件分享,2025-11-02 00:55:29.902093,5
环080,文027,文件分享,2025-11-11 13:47:29.902093,4
人077,人006,@提及,2025-11-01 20:53:29.902093,4
人093,文006,@提及,2025-11-03 21:38:29.902093,3
环023,文032,@提及,2025-11-02 14:51:29.902093,5
环048,文077,群聊发言,2025-10-23 21:20:29.902093,2
环048,文077,群聊发言,2025-10-23 21:20:29.902093,2
文009,文052,@提及,2025-10-27 05:59:29.902093,4
文009,,@提及,2025-10-27 05:59:29.902093,4
文073,文012,群聊发言,2025-11-08 19:16:29.902093,2
文012,文082,群聊发言,2025-11-13 04:07:29.902093,2
人031,人003,@提及,2025-11-07 16:55:29.902093,2
人048,人026,群聊发言,2025-11-07 17:31:29.902093,5
人027,人070,群聊发言,2025-11-15 23:49:29.902093,5
文082,文061,私聊,2025-11-10 00:14:29.902093,5
环025,环004,@提及,2025-10-29 03:45:29.902093,3
环061,文088,群聊发言,2025-11-12 22:17:29.902093,1
环061,文088,群聊发言,2025-11-12 22:17:29.902093,1
文080,环006,@提及,2025-11-17 10:04:29.902093,4
人069,环054,群聊发言,2025-11-05 23:28:29.902093,5
环084,文006,群聊发言,2025-10-23 23:04:29.902093,1
人038,文060,文件分享,2025-11-04 11:54:29.902093,5
人100,文029,私聊,2025-10-19 18:42:29.902093,3
环013,环078,群聊发言,2025-11-14 22:24:29.902093,5
文046,人042,私聊,2025-10-28 17:01:29.902093,1
文083,文084,@提及,2025-10-30 19:04:29.902093,1
人093,人010,群聊发言,2025-11-05 04:08:29.902093,4
人093,人010,群聊发言,2025-11-05 04:08:29.902093,4
文007,环080,@提及,2025-11-04 07:06:29.902093,1
文068,文024,群聊发言,2025-11-10 02:10:29.902093,3
文074,环018,群聊发言,2025-11-10 11:10:29.902093,1
人012,环038,文件分享,2025-10-19 02:12:29.902093,5
文057,环088,群聊发言,2025-11-12 02:51:29.902093,4
环003,环098,文件分享,2025-11-07 05:17:29.902093,2
人008,人077,@提及,2025-10-28 01:44:29.902093,5
人008,人077,@提及,2025-10-28 01:44:29.902093,5
环089,环059,@提及,2025-10-21 21:44:29.902093,1
文070,人003,群聊发言,2025-10-29 00:31:29.902093,4
人095,环020,私聊,2025-10-27 10:22:29.902093,5
人075,人063,群聊发言,2025-10-23 14:55:29.902093,5
文095,人010,@提及,2025-10-29 23:19:29.902093,4
环043,环052,群聊发言,2025-10-31 10:06:29.902093,3
人016,人088,群聊发言,2025-10-22 15:17:29.902093,4
人046,文097,私聊,2025-10-25 19:23:29.902093,3
人100,人079,群聊发言,2025-11-15 08:24:29.902093,2
文006,环081,群聊发言,2025-10-23 19:31:29.902093,5
环096,,文件分享,2025-11-08 13:14:29.902093,5
文055,人051,@提及,2025-11-13 22:24:29.902093,1
文045,环017,群聊发言,2025-10-31 00:23:29.902093,4
文055,人069,私聊,2025-11-05 05:40:29.902093,5
环087,环056,私聊,2025-11-06 06:53:29.902093,5
人084,文012,私聊,2025-11-01 19:18:29.902093,5
文059,环100,文件分享,2025-11-16 01:27:29.902093,4
环049,文086,群聊发言,2025-10-30 19:17:29.902093,4
环049,文086,群聊发言,2025-10-30 19:17:29.902093,4
文099,人098,文件分享,2025-10-30 17:59:29.902093,3
人031,人059,群聊发言,2025-11-14 15:12:29.902093,4
人031,人059,群聊发言,2025-11-14 15:12:29.902093,4
人055,文077,群聊发言,2025-11-13 01:25:29.902093,5
人094,环039,私聊,2025-10-31 05:09:29.902093,1
环084,人039,@提及,2025-11-15 03:28:29.902093,2
文064,环015,文件分享,2025-11-12 11:32:29.902093,4
环066,人052,@提及,2025-11-02 23:00:29.902093,2
环066,人052,@提及,2025-11-02 23:00:29.902093,2
环014,环099,@提及,2025-10-28 15:04:29.902093,4
人046,环049,私聊,2025-10-20 15:17:29.902093,3
文021,文054,@提及,2025-10-18 22:01:29.902093,5
文092,环031,群聊发言,2025-11-17 09:27:29.902093,3
环008,文073,群聊发言,2025-11-14 18:48:29.902093,2
人002,环065,群聊发言,2025-10-29 00:14:29.902093,3
环035,环012,@提及,2025-11-01 18:28:29.902093,2
环028,人047,群聊发言,2025-10-21 20:43:29.902093,5
环028,人047,群聊发言,2025-10-21 20:43:29.902093,5
文048,人066,@提及,2025-11-16 23:01:29.902093,2
人041,环042,群聊发言,2025-11-03 14:07:29.902093,2
环074,人038,私聊,2025-11-08 22:42:29.902093,1
人024,环044,文件分享,2025-10-21 11:11:29.902093,4
环080,文089,群聊发言,2025-11-07 05:02:29.902093,4
环080,文089,群聊发言,2025-11-07 05:02:29.902093,4
环072,文038,@提及,2025-11-14 06:46:29.902093,5
人034,环064,@提及,2025-10-30 18:53:29.902093,2
人096,文052,群聊发言,2025-10-28 19:08:29.902093,1
人004,环072,私聊,2025-11-17 05:29:29.902093,5
环042,环086,@提及,2025-11-10 03:40:29.902093,1
人098,环008,@提及,2025-10-23 17:12:29.902093,1
环004,人025,私聊,2025-11-15 09:45:29.902093,2
环032,人063,文件分享,2025-11-15 23:59:29.902093,2
文011,人046,@提及,2025-11-14 00:12:29.902093,2
人040,环024,群聊发言,2025-11-15 19:42:29.902093,3
环014,文075,群聊发言,2025-10-22 18:33:29.902093,2
环055,环026,文件分享,2025-10-24 06:19:29.902093,4
人040,环030,文件分享,2025-11-05 12:31:29.902093,2
环005,文049,私聊,2025-11-02 20:40:29.902093,2
人036,环075,@提及,2025-11-06 20:42:29.902093,1
人025,文052,群聊发言,2025-11-06 12:16:29.902093,4
文090,人027,@提及,2025-10-26 05:00:29.902093,3
人065,,文件分享,2025-11-15 20:24:29.902093,3
文010,环091,私聊,2025-11-15 02:45:29.902093,1
文015,人052,文件分享,2025-11-03 09:26:29.902093,2
人034,文015,@提及,2025-11-11 20:08:29.902093,5
环016,环087,群聊发言,2025-10-19 03:21:29.902093,4
环016,环087,群聊发言,2025-10-19 03:21:29.902093,4
文039,,@提及,2025-10-28 22:58:29.902093,1
环007,文012,群聊发言,2025-10-25 14:20:29.902093,2
文018,环056,@提及,2025-10-19 18:58:29.902093,5
环067,人089,文件分享,2025-10-19 04:59:29.902093,1
文030,文007,群聊发言,2025-11-12 20:54:29.902093,2
环078,文022,群聊发言,2025-11-04 22:07:29.902093,4
文054,环005,私聊,2025-11-02 04:34:29.902093,1
环054,人003,群聊发言,2025-10-19 15:09:29.902093,5
人003,文048,群聊发言,2025-11-03 02:02:29.902093,5
人002,人011,群聊发言,2025-11-09 21:00:29.902093,5
人020,人004,文件分享,2025-11-09 04:38:29.902093,2
人094,文022,群聊发言,2025-11-12 16:53:29.902093,1
人065,文040,群聊发言,2025-11-11 20:05:29.902093,2
人065,文040,群聊发言,2025-11-11 20:05:29.902093,2
文032,文083,私聊,2025-11-11 22:28:29.902093,4
环075,人069,群聊发言,2025-10-19 22:42:29.902093,4
人091,环013,群聊发言,2025-10-23 18:32:29.902093,5
环089,文016,群聊发言,2025-11-12 04:49:29.902093,5
文088,环079,文件分享,2025-10-20 23:07:29.902093,2
文082,文056,@提及,2025-10-26 03:46:29.902093,3
环026,人009,群聊发言,2025-10-23 15:18:29.902093,1
文052,文029,@提及,2025-11-14 11:40:29.902093,5
文063,人039,@提及,2025-10-22 10:59:29.902093,4
文065,人009,群聊发言,2025-10-21 12:15:29.902093,5
文086,人088,群聊发言,2025-10-31 22:24:29.902093,4
环031,环088,@提及,2025-10-23 14:51:29.902093,5
文007,文013,群聊发言,2025-11-07 06:01:29.902093,4
人069,人021,文件分享,2025-11-02 15:01:29.902093,1
环043,人031,群聊发言,2025-10-23 11:04:29.902093,4
环039,环001,文件分享,2025-10-19 17:50:29.902093,5
环001,人001,@提及,2025-11-09 21:23:29.902093,3
环025,,群聊发言,2025-11-14 15:06:29.902093,4
环041,人073,私聊,2025-11-06 15:47:29.902093,4
环001,人030,@提及,2025-11-15 17:37:29.902093,4
文066,文079,私聊,2025-11-03 00:24:29.902093,4
人035,,群聊发言,2025-11-03 07:35:29.902093,5
环016,环024,私聊,2025-10-22 10:57:29.902093,1
文080,人084,私聊,2025-11-15 15:27:29.902093,4
文041,环066,群聊发言,2025-11-03 10:31:29.902093,3
人046,环070,群聊发言,2025-10-23 15:36:29.902093,2
人032,文053,@提及,2025-11-16 07:11:29.902093,5
文006,环047,私聊,2025-10-19 09:18:29.902093,2
人079,文047,群聊发言,2025-11-07 06:42:29.902093,4
人092,环100,@提及,2025-11-07 22:08:29.902093,4
人023,环079,群聊发言,2025-11-10 18:21:29.902093,4
人023,环079,群聊发言,2025-11-10 18:21:29.902093,4
环003,文058,@提及,2025-11-15 10:33:29.902093,4
环090,文099,@提及,2025-11-16 05:09:29.902093,2
环006,文076,群聊发言,2025-11-17 10:38:29.902093,2
环088,环038,私聊,2025-11-07 02:41:29.902093,3
环088,环038,私聊,2025-11-07 02:41:29.902093,3
文031,文086,群聊发言,2025-10-23 03:05:29.902093,4
文054,环068,文件分享,2025-10-28 20:56:29.902093,2
人009,环060,@提及,2025-10-19 01:18:29.902093,2
环020,人082,文件分享,2025-10-21 01:04:29.902093,4
文042,环066,@提及,2025-10-29 22:52:29.902093,1
文042,环066,@提及,2025-10-29 22:52:29.902093,1
文086,人015,群聊发言,2025-11-06 13:57:29.902093,5
人084,文025,文件分享,2025-10-28 18:23:29.902093,5
人073,人048,群聊发言,2025-10-25 13:00:29.902093,1
人047,文053,群聊发言,2025-10-26 14:06:29.902093,1
文097,文008,群聊发言,2025-10-31 12:09:29.902093,2
文055,环029,群聊发言,2025-11-01 12:30:29.902093,5
人028,文061,@提及,2025-11-08 11:56:29.902093,2
环010,人013,群聊发言,2025-10-31 04:43:29.902093,1
环010,人013,群聊发言,2025-10-31 04:43:29.902093,1
文080,人020,私聊,2025-10-19 19:25:29.902093,3
文005,文036,私聊,2025-11-06 22:28:29.902093,4
文084,人001,私聊,2025-11-02 23:02:29.902093,5
文087,,私聊,2025-10-18 20:58:29.902093,3
文027,文007,私聊,2025-11-06 06:43:29.902093,1
文083,人048,私聊,2025-11-09 14:42:29.902093,5
环097,文087,@提及,2025-11-03 20:05:29.902093,2
环042,,群聊发言,2025-10-21 22:50:29.902093,2
文034,文035,群聊发言,2025-11-16 09:06:29.902093,2
环037,人095,群聊发言,2025-10-21 23:48:29.902093,1
文054,环051,@提及,2025-10-31 23:47:29.902093,1
文061,环024,私聊,2025-10-28 17:23:29.902093,5
文032,文081,文件分享,2025-10-27 11:00:29.902093,4
文048,人003,群聊发言,2025-10-30 17:21:29.902093,1
环047,,私聊,2025-10-25 05:46:29.902093,2
文014,人082,群聊发言,2025-10-30 22:06:29.902093,5
文091,文047,私聊,2025-11-06 04:32:29.902093,2
文091,文047,私聊,2025-11-06 04:32:29.902093,2
文035,环048,群聊发言,2025-10-27 00:49:29.902093,2
人082,人073,群聊发言,2025-11-14 03:51:29.902093,2
环008,环040,私聊,2025-11-04 20:42:29.902093,3
环059,文053,@提及,2025-10-28 16:50:29.902093,5
文051,人002,群聊发言,2025-10-24 19:52:29.902093,3
人002,文074,私聊,2025-11-13 18:14:29.902093,4
人049,人037,@提及,2025-11-07 13:59:29.902093,3
人067,环012,@提及,2025-11-03 10:40:29.902093,2
人013,,@提及,2025-10-30 16:49:29.902093,4
文072,环066,群聊发言,2025-11-07 23:22:29.902093,4
环080,环034,群聊发言,2025-11-11 15:14:29.902093,1
人071,文100,@提及,2025-10-28 13:45:29.902093,1
人015,人020,@提及,2025-10-20 21:16:29.902093,2
人019,环010,群聊发言,2025-10-21 16:16:29.902093,3
环055,文088,群聊发言,2025-10-28 08:25:29.902093,5
文075,人023,群聊发言,2025-10-27 22:12:29.902093,4
文083,人021,私聊,2025-11-02 22:04:29.902093,1
人087,文056,群聊发言,2025-11-14 19:53:29.902093,4
文028,文064,群聊发言,2025-11-17 14:59:29.902093,1
环008,环083,文件分享,2025-10-29 13:25:29.902093,1
环037,环028,群聊发言,2025-10-24 00:49:29.902093,2
环058,文031,私聊,2025-11-11 06:27:29.902093,2
文050,人026,@提及,2025-10-21 21:17:29.902093,1
文013,人011,文件分享,2025-10-30 07:00:29.902093,3
环072,文092,文件分享,2025-10-20 23:07:29.902093,1
文031,环030,私聊,2025-11-08 15:27:29.902093,3
人014,人090,私聊,2025-10-25 10:47:29.902093,4
人014,人090,私聊,2025-10-25 10:47:29.902093,4
文044,人043,@提及,2025-11-01 10:13:29.902093,1
环076,文080,群聊发言,2025-11-13 21:37:29.902093,2
文058,文093,群聊发言,2025-11-17 10:42:29.902093,5
文068,文017,群聊发言,2025-11-16 07:54:29.902093,1
人024,环078,群聊发言,2025-10-27 08:27:29.902093,3
环041,人012,群聊发言,2025-11-01 10:41:29.902093,1
环023,人082,文件分享,2025-10-24 23:03:29.902093,5
人089,人069,文件分享,2025-10-21 22:49:29.902093,1
人080,文098,私聊,2025-11-01 00:07:29.902093,5
文086,文091,文件分享,2025-11-04 02:39:29.902093,5
文086,文091,文件分享,2025-11-04 02:39:29.902093,5
文001,文098,私聊,2025-10-31 11:45:29.902093,4
文002,,文件分享,2025-10-18 21:39:29.902093,4
环086,人001,私聊,2025-11-16 09:39:29.902093,4
文040,人066,群聊发言,2025-11-03 06:34:29.902093,4
文076,环019,@提及,2025-10-28 23:48:29.902093,4
环094,环075,群聊发言,2025-10-25 01:44:29.902093,2
文012,人046,群聊发言,2025-10-22 20:10:29.902093,2
环013,环069,群聊发言,2025-11-07 21:14:29.902093,3
